object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sopd-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,ltif-tenders-awarded-value,cidf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,total-animal-washed-away,total-animal-affected,population-affected-total,crop-area,male-camp,female-camp,children-camp,total-house-fully-damaged,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,total-expenditure-value,sdrf-expenditure-value,immediate-measures-expenditure-value,others-expenditure-value,repair-and-restoration-expenditure-value,relief-camps,relief-centers,relief-inmates,relief-camp-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-313-00177,GOLAGHAT,900,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656414,-0.211933,16111.0,0.0,0.0,0.0,0.0,110.382391,91.18,128.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,12421.0,18927.0,260945.0,1.583337,20.448017,0.000219,52.541656,22.214093,0.006769,0.0,3.205909,607,39,43912.0,15.0,349416.0,77.231662,130.0,83.0,Sarupathar,GOLAGHAT,18-313,19931.593,7.2,2.0,3.22,22.87,53923.0,2606.38889,0.000547,2,1,-0.357237,5,2022-2023,4,0.790424,21295000.0,0.0,0.0,134436000.0,0.0,21295000.0,0.292705,2,0.0,245.057946
18-300-00101,KOKRAJHAR,1069,2022_11,0.0,0.0,0.0,7799625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749008,-0.237447,19201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,18245.0,34548.0,326890.0,1.744803,40.434723,0.003997,41.05652,10.97892,1.996356,0.0,3.78468,759,49,25232.0,9.0,197887.0,76.369986,79.0,84.0,Gossaigaon (Pt),KOKRAJHAR,18-300,32583.05,6.1,2.0,0.95,20.16,62460.0,1718.766638,0.000542,2,1,-0.374969,2,2022-2023,5,0.728088,0.0,7799625.0,0.0,0.0,9999777.67,0.0,0.290024,2,0.0,306.988031
18-300-00104,KOKRAJHAR,990,2022_11,0.0,0.0,0.0,7799625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758553,-0.230014,17800.0,0.0,0.0,0.0,0.0,40.621978,40.54,40.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,18553.0,38330.0,339511.0,1.01571,43.131476,0.009636,37.138748,13.23157,1.972493,0.0,3.500367,717,32,34409.0,6.0,271905.0,75.623384,106.0,86.0,Kokrajhar (Pt),KOKRAJHAR,18-300,21680.643,9.4,3.0,3.41,22.59,69360.0,1570.415821,0.000512,2,1,-0.481363,2,2022-2023,5,0.78395,14885088.0,7799625.0,0.0,14885088.0,24299599.0,14885088.0,0.290024,2,0.0,318.84063
18-322-00221,KAMRUP METRO,125,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.640342,-0.270017,2234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1659.0,1987.0,61365.0,4.028827,62.289509,0.013251,21.216458,9.638559,1.697264,0.0,1.116133,77,7,16698.0,11.0,26806.0,88.442806,165.0,87.0,Chandrapur,KAMRUP METRO,18-322,496.61,10.2,2.0,10.71,21.4,8626.0,3109.103976,0.000404,1,2,-0.187629,5,2022-2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288956,2,0.0,55.79138
18-321-00215,KAMRUP,115,2022_11,0.0,0.0,0.0,273846.153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399313,-0.22409,2049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,6559.0,9937.0,109115.0,6.068669,1.40719,0.086735,72.462812,18.476784,0.399163,0.0,1.098647,163,12,0.0,0.0,77524.0,97.629213,41.0,86.0,Nagarbera,KAMRUP,18-321,585.16,9.2,3.0,0.02,2.32,9666.0,2203.039911,0.000633,1,2,-0.052259,5,2022-2023,1,1.0,0.0,273846.153846,0.0,0.0,0.0,0.0,0.288956,2,0.0,101.382664
18-321-00211,KAMRUP,413,2022_11,0.0,0.0,0.0,273846.153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.409158,-0.220296,7401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,2664.0,3915.0,73618.0,9.617611,5.322704,0.052733,56.853186,16.158795,5.825049,0.0,6.169921,540,35,0.0,0.0,197651.0,104.267234,48.0,77.0,Hajo,KAMRUP,18-321,17980.7,9.4,2.0,5.11,12.21,75300.0,971.511814,0.000587,1,2,-0.068627,5,2022-2023,1,1.0,0.0,273846.153846,0.0,47911860.0,0.0,0.0,0.288956,2,0.0,68.401127
18-321-00217,KAMRUP,91,2022_11,0.0,0.0,0.0,273846.153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.59646,-0.215218,1629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,741.0,1096.0,45143.0,1.455626,23.204719,0.0,46.428998,27.997025,0.049241,0.0,0.864391,91,15,9109.0,4.0,105567.0,82.725261,68.0,86.0,NorthGuwahati,KAMRUP,18-321,795.0,11.5,3.0,4.31,0.16,6731.0,1974.783022,0.000475,1,2,-0.107482,5,2022-2023,1,1.0,0.0,273846.153846,0.0,0.0,0.0,0.0,0.288956,2,0.0,41.943982
18-313-00174,GOLAGHAT,323,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.700802,-0.229024,5809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,8399.0,12327.0,154609.0,1.715599,16.26751,0.012368,48.270777,28.863047,1.79909,0.0,3.071609,422,30,16744.0,4.0,175787.0,78.460597,87.0,87.0,Dergaon,GOLAGHAT,18-313,11232.05,9.9,3.0,17.73,16.99,41347.0,5620.560546,0.000616,1,2,-0.112543,5,2022-2023,1,0.987457,0.0,0.0,0.0,0.0,0.0,0.0,0.288956,2,0.0,145.195976
18-758-00256,SOUTH SALMARA MANCACHAR,435,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163316,-0.38242,7773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1696.0,4404.0,178968.0,26.519289,0.217896,0.000119,19.352009,8.232694,28.890907,0.0,16.787086,813,35,0.0,0.0,33773.0,171.148458,26.0,71.0,South Salmara,SOUTH SALMARA MANCACHAR,18-758,8779.96,2.9,2.0,0.61,31.49,50079.0,568.272294,0.000629,1,2,-0.066443,5,2022-2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288956,2,0.0,168.071932
18-324-00231,BAKSA,460,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753043,-0.261189,8263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,5207.0,7621.0,169412.0,3.291424,51.760564,0.00348,14.470488,8.277521,3.667185,0.0,18.529338,167,14,0.0,0.0,30637.0,78.622717,70.0,85.0,Barnagar (Pt),BAKSA,18-324,5425.35,7.8,3.0,2.35,16.64,26053.0,784.883997,0.0005,1,1,-0.523922,5,2022-2023,4,0.799858,0.0,0.0,0.0,0.0,0.0,0.0,0.283133,2,0.0,160.788651
18-313-00176,GOLAGHAT,319,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.730214,-0.255564,5711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,4040.0,6390.0,137439.0,1.735748,36.417483,0.0,36.392261,21.004078,0.012239,0.0,4.438191,230,1,0.0,0.0,115091.0,77.052337,102.0,86.0,Morangi,GOLAGHAT,18-313,41089.642,9.4,2.0,3.68,13.31,30932.0,1895.187908,0.000576,1,1,-0.254393,5,2022-2023,4,0.81153,0.0,0.0,0.0,0.0,0.0,0.0,0.283133,2,0.0,129.071333
18-324-00233,BAKSA,292,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761803,-0.255569,5247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,3416.0,5017.0,104904.0,0.651338,38.226763,0.0,44.632843,12.19054,0.248156,0.0,4.05036,257,23,0.0,0.0,118337.0,75.920847,81.0,86.0,Jalah (Pt),BAKSA,18-324,10554.42,7.2,2.0,0.16,7.92,20715.0,855.429803,0.000524,1,1,-0.438805,5,2022-2023,4,0.81024,0.0,0.0,0.0,0.0,0.0,0.0,0.283133,2,0.0,99.564214
18-303-00264,BARPETA,207,2022_11,0.0,0.0,0.0,3985583.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629055,-0.222793,3709.0,0.0,0.0,0.0,0.0,43.060769,42.84,43.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,8730.0,16624.0,157610.0,7.043875,6.79657,0.05633,43.443389,33.03185,5.137206,0.0,4.490781,319,26,17621.0,5.0,246660.0,89.687836,47.0,83.0,Barnagar (Pt),BARPETA,18-303,8921.08605,8.6,2.0,1.38,14.48,51147.0,1019.49209,0.000646,1,2,-0.00616,4,2022-2023,2,0.953611,0.0,3985583.333333,0.0,0.0,0.0,0.0,0.278809,2,0.0,148.014267
18-306-00139,SONITPUR,546,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332868,-0.288071,9805.0,0.0,0.0,0.0,0.0,61.080326,60.29,63.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,12044.0,21308.0,390540.0,16.802643,5.796009,0.044119,27.561467,15.473377,23.096305,0.0,11.22608,319,30,13301.0,3.0,141344.0,120.057262,65.0,77.0,Tezpur,SONITPUR,18-306,5620.47,12.5,3.0,8.77,6.5,77437.0,886.380373,0.000639,3,2,-0.030982,2,2022-2023,2,0.915684,245877999.0,0.0,35999825.0,224727929.0,0.0,209878174.0,0.278658,2,0.0,362.864736
18-309-00156,TINSUKIA,890,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.712635,-0.27818,16132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,28370.0,49795.0,451682.0,2.44658,51.533464,0.310578,21.449571,14.130229,4.357159,0.0,5.772418,544,34,70471.0,24.0,406030.0,81.703313,128.0,83.0,Tinsukia,TINSUKIA,18-309,13459.6793,11.2,2.0,4.93,18.36,92608.0,8275.407204,0.000568,3,1,-0.23643,5,2022-2023,3,0.857999,0.0,0.0,0.0,0.0,0.0,0.0,0.275098,2,0.0,419.673963
18-305-00131,NAGAON,342,2022_11,0.0,0.0,0.0,6191285.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672434,-0.226005,6142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,18239.0,35364.0,388989.0,1.183982,22.836424,0.016999,48.679107,20.570334,0.0,0.0,6.713153,363,26,26633.0,4.0,185471.0,77.083089,85.0,88.0,Samaguri,NAGAON,18-305,9857.235,10.4,2.0,7.39,21.99,57721.0,2959.775162,0.000553,3,1,-0.335958,3,2022-2023,4,0.832778,0.0,6191285.714286,0.0,58804200.0,0.0,0.0,0.272503,2,0.0,365.306272
18-760-00281,MAJULI,648,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247455,-0.264809,11685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,4365.0,5131.0,106477.0,19.014944,2.729425,0.085254,25.700097,6.117225,33.319956,0.0,13.033099,423,20,0.0,0.0,20263.0,127.054751,84.0,74.0,Majuli,MAJULI,18-760,10909.71,9.4,2.0,7.81,6.2,22038.0,822.878713,0.000629,1,2,-0.066443,4,2022-2023,1,0.975017,62497163.0,0.0,0.0,202081509.0,0.0,62497163.0,0.260346,2,0.0,99.994385
18-320-00203,CHIRANG,13,2022_11,0.0,0.0,0.0,3509000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626429,-0.14435,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,453.0,874.0,9303.0,6.739495,6.373723,0.0,38.792219,43.933395,2.020301,0.0,2.140867,28,1,2574.0,1.0,16329.0,86.406114,52.0,84.0,Kokrajhar (Pt),CHIRANG,18-320,316.2,9.4,2.0,0.38,6.62,2131.0,528.279685,0.00061,1,2,-0.13382,4,2022-2023,1,1.0,0.0,3509000.0,0.0,0.0,0.0,0.0,0.260346,2,0.0,8.736608
18-318-00197,HAILAKANDI,742,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.812406,-0.288749,13077.0,0.0,0.0,0.0,0.0,19.099944,16.31,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,9454.0,20343.0,208680.0,1.49962,76.292938,0.117736,12.912112,5.714271,0.000244,0.0,3.463079,861,36,40818.0,11.0,140387.0,74.705311,94.0,89.0,Katlichara,HAILAKANDI,18-318,10524.34,7.4,2.0,4.54,18.08,57105.0,4761.212834,0.000436,2,1,-0.75091,5,2022-2023,3,0.881205,0.0,0.0,0.0,43597800.0,0.0,0.0,0.255406,2,0.0,193.89208
18-312-00170,JORHAT,419,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475235,-0.196201,7534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,11564.0,13381.0,270893.0,0.021442,14.548757,0.0,63.200681,21.663274,0.000172,0.0,0.565673,502,33,21165.0,10.0,185570.0,77.40835,101.0,86.0,Titabor,JORHAT,18-312,17791.57,8.7,2.0,14.39,17.86,41688.0,17585.350893,0.000574,2,1,-0.261485,5,2022-2023,3,0.896935,0.0,0.0,0.0,0.0,0.0,0.0,0.255406,2,0.0,254.400284
18-304-00128,MORIGAON,390,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602898,-0.256887,6978.0,0.0,0.0,0.0,0.0,50.483043,49.53,53.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,8545.0,18200.0,245958.0,2.645008,14.082355,0.272187,66.213031,16.502435,0.0,0.0,0.284984,392,34,15319.0,4.0,246349.0,86.063406,73.0,83.0,Marigaon,MORIGAON,18-304,25282.22,8.8,2.0,3.63,19.01,48040.0,2235.577151,0.000535,2,1,-0.399794,3,2022-2023,4,0.810905,247498837.01,0.0,0.0,331061157.01,0.0,247498837.01,0.252232,2,0.0,233.438334
18-305-00133,NAGAON,248,2022_11,0.0,0.0,0.0,6191285.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517268,-0.303667,4451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,15160.0,29745.0,443943.0,18.651779,1.098362,0.088042,52.925043,24.798663,2.115831,0.0,0.32228,609,42,18951.0,4.0,90979.0,85.771693,60.0,84.0,Dhing,NAGAON,18-305,8468.21,12.4,2.0,8.57,20.68,102995.0,5590.910902,0.000606,3,2,-0.148005,1,2022-2023,1,0.987846,198480600.0,6191285.714286,0.0,543809700.0,0.0,198480600.0,0.249941,2,0.0,416.91452
18-311-00167,SIVASAGAR,315,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776785,-0.275,5666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,8934.0,11864.0,155582.0,0.789317,31.524506,0.002404,49.024676,18.219049,0.000747,0.0,0.4393,352,36,22312.0,8.0,172139.0,77.454417,104.0,86.0,Amguri,SIVASAGAR,18-311,8807.44,10.4,2.0,10.05,13.85,30157.0,4832.708243,0.00058,1,1,-0.240207,5,2022-2023,3,0.891412,0.0,0.0,0.0,0.0,0.0,0.0,0.245039,2,0.0,144.556822
18-324-00262,BAKSA,296,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748198,-0.258857,5311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,7220.0,10605.0,169255.0,0.154051,19.768166,0.0,61.385025,18.140347,0.284245,0.0,0.268166,368,25,0.0,0.0,92322.0,76.897875,82.0,85.0,Baksa,BAKSA,18-324,22426.08587,11.4,3.0,6.96,15.52,46987.0,2041.976089,0.000544,1,1,-0.367876,5,2022-2023,3,0.872973,0.0,0.0,0.0,16430548.0,0.0,0.0,0.245039,2,0.0,160.639642
18-324-00260,BAKSA,212,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.717385,-0.238249,3809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1812.0,2653.0,76034.0,0.504767,14.252803,0.0,62.064882,20.072217,0.885992,0.0,2.219338,277,14,0.0,0.0,79131.0,76.755247,95.0,85.0,Baganpara (Pt),BAKSA,18-324,8978.4,8.0,2.0,0.88,26.07,11331.0,1755.195162,0.000552,1,1,-0.339505,5,2022-2023,3,0.901432,0.0,0.0,0.0,44025201.0,0.0,0.0,0.245039,2,0.0,72.163744
18-755-00278,CHARAIDEO,394,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787553,-0.285826,7105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,5637.0,7690.0,130479.0,0.944589,46.399465,0.0,38.552388,12.879684,0.002351,0.0,1.221523,352,37,27282.0,10.0,146610.0,76.917897,126.0,83.0,Sapekhati,CHARAIDEO,18-755,6195.96,8.3,2.0,3.39,32.44,38275.0,5391.150817,0.000581,1,1,-0.236661,5,2022-2023,3,0.863292,0.0,0.0,0.0,0.0,0.0,0.0,0.245039,2,0.0,121.232724
18-300-00106,KOKRAJHAR,103,2022_11,0.0,0.0,0.0,7799625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.793724,-0.275416,1844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,2491.0,6525.0,51252.0,1.56831,58.410489,0.098784,24.075842,6.720127,0.0,0.0,9.126448,103,5,8748.0,3.0,43057.0,75.695511,41.0,84.0,Golokganj (Pt),KOKRAJHAR,18-300,2400.48,7.3,2.0,0.14,35.77,14515.0,6931.467966,0.000576,1,1,-0.254393,2,2022-2023,4,0.793666,0.0,7799625.0,0.0,0.0,0.0,0.0,0.227476,2,0.0,47.620073
18-314-00275,KARBI ANGLONG,3303,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704047,-0.256847,59203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,13547.0,31319.0,293694.0,0.088636,81.878225,0.0,12.915531,3.454904,0.001052,0.0,1.661652,819,21,0.0,0.0,237582.0,73.790686,414.0,89.0,Phuloni,KARBI ANGLONG,18-314,17872.63,6.0,2.0,1.21,24.76,38242.0,8141.68011,0.000405,2,1,-0.860862,5,2022-2023,2,0.936741,0.0,0.0,0.0,0.0,0.0,0.0,0.225108,2,0.0,272.88164
18-314-00178,KARBI ANGLONG,2468,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711691,-0.25977,44070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,17072.0,41939.0,303797.0,0.282225,84.273038,0.000393,5.225357,5.74098,0.006695,0.0,4.471312,609,4,73424.0,32.0,336792.0,74.095664,241.0,89.0,Diphu,KARBI ANGLONG,18-314,14961.19,7.7,2.0,1.09,12.23,56104.0,9585.718446,0.000441,2,1,-0.733176,5,2022-2023,2,0.938458,0.0,0.0,0.0,0.0,0.0,0.0,0.225108,2,0.0,276.203924
