object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,population-affected-total,crop-area,male-camp,female-camp,children-camp,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,relief-camps,relief-centers,relief-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,net-sown-area-in-hac,avg-electricity,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-321-00210,KAMRUP,250,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.47,-0.08,4478,0.0,0.0,0.0,49.6,49.49,49.7,0,0,0,0.93,7469,10685,209428,1.33,16.56,0.0,55.76,26.23,0.01,0.0,0.11,453,39,15085,5,202688,77.11,59,86,Kamalpur,KAMRUP,7857.5,11.3,7.22,6.64,60834,1553.35,0.0,2,2,-0.25,5,2022-2023,2,0.96,0.0,273846.15,0.0,216543385.0,0.0,0.0,0.32,2,0,194.59
18-301-00113,DHUBRI,295,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.45,-0.06,5270,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,7811,19819,337722,4.59,5.41,0.0,62.91,23.84,2.49,0.0,0.75,700,39,14789,92,148261,81.89,35,84,Bilasipara (Pt),DHUBRI,18953.92,8.9,2.11,25.76,59169,1274.97,0.0,2,2,-0.11,5,2022-2023,2,0.9,0.0,0.0,0.0,104850990.0,0.0,0.0,0.32,2,0,313.79
18-320-00207,CHIRANG,934,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.61,-0.16,16767,0.0,0.0,0.0,52.88,52.82,52.91,0,0,0,0.95,18879,36261,344623,1.28,44.54,0.0,30.07,15.01,2.69,0.0,6.41,638,29,10955,4,181182,76.51,104,86,Bijni (Pt),CHIRANG,15461.42,9.1,1.53,18.97,47532,1661.34,0.0,2,1,-0.81,4,2022-2023,5,0.78,0.0,3509000.0,0.0,56919929.45,0.0,0.0,0.32,2,0,327.08
18-316-00188,CACHAR,754,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.67,-0.18,13349,0.0,0.0,0.0,14.62,11.88,17.96,0,0,0,0.94,21705,36050,493004,2.15,58.74,0.05,26.39,10.13,0.06,0.0,2.48,680,37,30141,8,155735,76.13,60,88,Lakhipur,CACHAR,19055.47,10.6,4.29,21.17,66953,2606.62,0.0,3,1,-0.58,5,2022-2023,4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,0,462.99
18-316-00187,CACHAR,1000,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.73,-0.23,17675,0.0,0.0,0.0,18.38,10.37,21.48,0,0,0,0.94,19052,32037,373463,1.75,68.66,0.15,20.64,7.53,0.0,0.0,1.26,699,38,0,0,168145,73.84,113,88,Sonai,CACHAR,13611.22,7.0,1.76,9.74,82639,2910.85,0.0,3,1,-0.75,5,2022-2023,4,0.8,0.0,0.0,0.0,17888464.0,0.0,0.0,0.31,2,0,350.73
18-319-00199,BONGAIGAON,297,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.32,-0.11,5314,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,5258,10243,134635,24.69,17.11,0.35,20.97,17.14,14.52,0.0,5.21,241,17,23304,44,113426,130.99,54,76,Boitamari,BONGAIGAON,7960.97,8.0,0.55,19.08,32108,1675.04,0.0,1,1,-0.37,4,2022-2023,5,0.78,0.0,2659200.0,0.0,0.0,0.0,0.0,0.31,2,0,127.78
18-312-00171,JORHAT,437,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.64,0.69,-0.19,7851,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,10347,11575,159200,0.24,61.31,0.0,24.95,11.36,0.0,0.0,2.14,245,9,23222,8,89095,76.01,150,87,Mariani,JORHAT,2791.1,11.6,5.8,6.46,13725,6370.98,0.0,1,2,-0.3,5,2022-2023,2,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,0,149.51
18-305-00130,NAGAON,580,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.03,0.56,-0.1,10406,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,13553,25241,292818,4.05,35.36,4.66,26.04,15.94,2.62,0.0,11.34,332,44,24873,1,261033,85.48,93,85,Kaliabor,NAGAON,16579.1,9.1,4.58,14.22,60118,5515.99,0.0,2,1,-0.62,3,2022-2023,5,0.78,2216601.0,6191285.71,0.0,2216601.0,0.0,2216601.0,0.3,2,0,274.99
18-317-00191,KARIMGANJ,280,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.15,0.55,-0.12,4944,0.0,0.0,0.0,7.76,7.44,7.96,0,0,0,0.94,15079,28996,263478,3.19,27.35,0.16,44.76,24.3,0.0,0.0,0.24,700,11,21846,7,92779,78.79,26,86,Nilambazar,KARIMGANJ,2406.06,8.9,2.95,13.43,36145,2729.69,0.0,2,2,-0.17,5,2022-2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2,0,247.44
18-758-00256,SOUTH SALMARA MANCACHAR,435,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.17,-0.07,7773,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,1775,4487,183125,29.94,0.07,0.0,26.24,9.21,21.68,0.0,12.86,813,35,0,0,33773,171.15,26,71,South Salmara,SOUTH SALMARA MANCACHAR,8779.96,2.9,0.61,31.49,50079,568.27,0.0,2,2,-0.14,5,2022-2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2,0,171.98
18-305-00132,NAGAON,306,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.42,-0.11,5495,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,17029,31836,295616,10.33,9.06,1.28,45.37,26.19,3.78,0.0,4.0,633,52,14196,5,124451,84.39,65,85,Rupahi,NAGAON,12267.17,7.3,0.89,29.5,91989,5065.66,0.0,3,2,-0.16,3,2022-2023,2,0.91,0.0,6191285.71,0.0,45424800.0,0.0,0.0,0.3,2,0,277.62
18-313-00177,GOLAGHAT,900,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.01,0.51,-0.04,16109,0.0,0.0,0.0,110.01,91.07,128.29,0,0,0,0.94,12795,18873,261729,1.56,18.92,0.0,52.17,24.77,0.01,0.0,2.56,607,39,43912,15,349416,77.23,130,83,Sarupathar,GOLAGHAT,19931.59,7.2,3.22,22.87,53923,2606.39,0.0,2,1,-0.42,5,2022-2023,4,0.79,21295000.0,0.0,0.0,134436000.0,0.0,21295000.0,0.29,2,0,245.79
18-759-00255,WEST KARBI ANGLONG,3073,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.73,-0.21,54846,0.0,0.0,0.0,409.42,66.12,753.24,0,0,0,0.93,24839,55356,368151,0.69,81.48,0.01,8.85,3.86,0.05,0.0,5.07,925,25,0,0,457481,74.59,483,89,Donka,WEST KARBI ANGLONG,48488.35,5.8,0.24,28.84,52339,4989.53,0.0,2,1,-0.81,5,2022-2023,4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2,0,342.06
18-302-00116,GOALPARA,541,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.49,-0.1,9672,0.0,0.0,0.0,29.47,29.18,29.95,0,0,0,0.95,8913,21201,319442,6.65,30.58,0.93,36.67,18.83,4.11,0.0,2.23,689,43,14758,4,279904,94.93,60,86,Balijana,GOALPARA,13337.44,8.8,1.55,34.69,63483,2940.1,0.0,2,1,-0.47,5,2022-2023,4,0.82,0.0,38000.0,0.0,0.0,0.0,0.0,0.29,2,0,303.18
18-326-00245,UDALGURI,626,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.57,-0.11,11259,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,11363,19022,254769,0.26,30.41,0.0,41.3,19.42,4.67,0.0,3.94,435,1,15133,5,117781,76.23,156,86,Harisinga,UDALGURI,13363.19,8.6,10.8,14.81,46268,1388.0,0.0,2,1,-0.99,5,2022-2023,4,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2,0,241.8
18-317-00193,KARIMGANJ,575,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.63,-0.17,10139,0.0,0.0,0.0,13.77,13.71,13.84,0,0,0,0.94,20391,39260,351092,3.79,48.74,0.02,31.14,14.27,0.0,0.0,2.04,836,30,21431,7,116991,80.73,54,87,RamkrishnaNagar,KARIMGANJ,9473.47,7.5,2.25,19.3,45665,9310.76,0.0,2,1,-0.78,5,2022-2023,4,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2,0,329.72
18-300-00101,KOKRAJHAR,1069,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.56,-0.11,19197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,18824,34514,326442,1.69,40.08,0.0,41.55,11.75,1.95,0.0,2.98,759,49,25232,9,197887,76.37,79,84,Gossaigaon (Pt),KOKRAJHAR,32583.05,6.1,0.95,20.16,62460,1718.77,0.0,2,1,-0.44,2,2022-2023,5,0.73,0.0,7799625.0,0.0,0.0,9999777.67,0.0,0.29,2,0,306.57
18-300-00104,KOKRAJHAR,990,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.57,-0.12,17790,0.0,0.0,0.0,40.42,40.4,40.47,0,0,0,0.94,19101,38239,340365,1.06,40.61,0.01,37.44,15.3,1.8,0.0,3.77,717,32,34409,6,271905,75.62,106,86,Kokrajhar (Pt),KOKRAJHAR,21680.64,9.4,3.41,22.59,69360,1570.42,0.0,2,1,-0.55,2,2022-2023,5,0.78,27182109.14,7799625.0,0.0,45860287.7,24299599.0,14885088.0,0.29,2,0,319.64
18-301-00274,DHUBRI,77,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.36,-0.0,1372,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,608,1102,24228,8.84,8.24,0.1,48.04,21.78,7.08,0.0,5.91,135,1,0,0,41961,97.34,37,81,Gossaigaon (Pt),DHUBRI,5013.22,6.7,1.02,5.82,20470,2404.52,0.0,1,2,-0.01,5,2022-2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2,0,22.75
18-301-00114,DHUBRI,195,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.46,-0.11,3499,0.0,0.0,0.0,31.87,31.82,31.91,0,0,0,0.93,861,2139,69008,11.27,17.32,0.06,44.88,21.57,2.96,0.0,1.94,268,12,25943,114,102854,94.89,39,85,Chapar (Pt),DHUBRI,9102.73,8.7,1.3,33.64,38168,2527.69,0.0,1,2,-0.27,5,2022-2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2,0,64.12
18-321-00215,KAMRUP,115,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.41,-0.06,2047,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,6820,10039,110528,6.45,1.48,0.43,72.43,18.48,0.35,0.0,0.38,163,12,0,0,77524,97.63,41,86,Nagarbera,KAMRUP,585.16,9.2,0.02,2.32,9666,2203.04,0.0,1,2,-0.12,5,2022-2023,1,1.0,0.0,273846.15,0.0,0.0,0.0,0.0,0.29,2,0,102.7
18-323-00223,NALBARI,149,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.47,-0.1,2667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,2349,2704,113009,9.45,8.14,0.82,57.83,23.36,0.0,0.0,0.4,310,35,0,0,49179,78.0,45,83,PachimNalbari,NALBARI,5785.0,10.1,11.76,9.94,38551,3954.68,0.0,1,2,-0.02,5,2022-2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2,0,105.0
18-313-00174,GOLAGHAT,323,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.53,-0.07,5807,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,8659,12308,154960,1.67,13.81,0.01,45.89,33.68,1.44,0.0,3.49,422,30,16744,4,175787,78.46,87,87,Dergaon,GOLAGHAT,11232.05,9.9,17.73,16.99,41347,5620.56,0.0,1,2,-0.04,5,2022-2023,1,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2,0,145.53
18-321-00211,KAMRUP,413,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.38,-0.09,7400,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,2748,3914,74065,11.33,6.02,0.46,55.4,17.16,4.44,0.0,5.19,540,35,0,0,197651,104.27,48,77,Hajo,KAMRUP,17980.7,9.4,5.11,12.21,75300,971.51,0.0,1,2,-0.28,5,2022-2023,1,1.0,0.0,273846.15,0.0,47911860.0,0.0,0.0,0.29,2,0,68.82
18-799-00265,BAJALI,262,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.43,-0.03,4702,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,6210,11624,171928,6.19,4.71,0.02,57.57,31.02,0.16,0.0,0.33,505,38,16089,6,257978,78.12,44,85,Sarupeta (Pt),BAJALI,11615.97,7.4,0.7,14.04,36680,1218.41,0.0,1,2,-0.02,5,2022-2023,1,0.98,0.0,0.0,0.0,5382000.0,0.0,0.0,0.29,2,0,161.46
18-324-00231,BAKSA,460,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.64,-0.18,8263,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,5365,7607,172115,3.55,49.73,0.0,14.89,9.52,3.3,0.0,19.01,167,14,0,0,30637,78.62,70,85,Barnagar (Pt),BAKSA,5425.35,7.8,2.35,16.64,26053,784.88,0.0,1,1,-0.59,5,2022-2023,4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.28,2,0,163.35
18-324-00233,BAKSA,292,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.56,-0.08,5245,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,3530,5027,105538,0.81,35.23,0.02,43.81,15.05,0.25,0.0,4.82,257,23,0,0,118337,75.92,81,86,Jalah (Pt),BAKSA,10554.42,7.2,0.16,7.92,20715,855.43,0.0,1,1,-0.51,5,2022-2023,4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.28,2,0,100.17
18-313-00176,GOLAGHAT,319,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.02,0.6,-0.11,5709,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,4188,6429,137621,1.71,36.05,0.0,34.59,23.1,0.03,0.0,4.52,230,1,0,0,115091,77.05,102,86,Morangi,GOLAGHAT,41089.64,9.4,3.68,13.31,30932,1895.19,0.0,1,1,-0.31,5,2022-2023,4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.28,2,0,129.24
18-303-00264,BARPETA,207,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.44,-0.04,3707,0.0,0.0,0.0,42.71,42.6,42.85,0,0,0,0.94,9072,16779,159729,7.98,4.98,0.08,44.83,34.24,4.1,0.0,3.8,319,26,17621,5,246660,89.69,47,83,Barnagar (Pt),BARPETA,8921.09,8.6,1.38,14.48,51147,1019.49,0.0,1,2,-0.08,4,2022-2023,2,0.95,0.0,3985583.33,0.0,0.0,0.0,0.0,0.28,2,0,150.0
18-319-00202,BONGAIGAON,169,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,-0.02,3040,0.0,0.0,0.0,48.17,45.45,50.91,0,0,0,0.95,3431,6570,137428,6.7,1.99,0.0,50.35,34.76,3.0,0.0,3.2,268,18,8396,3,185995,84.44,45,86,Manikpur,BONGAIGAON,7758.7,7.7,0.01,5.65,42533,983.73,0.0,1,2,-0.05,4,2022-2023,2,0.96,0.0,2659200.0,0.0,0.0,0.0,0.0,0.28,2,0,130.43
18-303-00122,BARPETA,316,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.38,-0.08,5662,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,16134,32071,402911,20.22,0.85,0.0,42.21,32.35,2.91,0.0,1.46,757,55,0,0,181654,88.67,40,82,Barpeta,BARPETA,33244.32,10.2,2.77,12.88,116963,1743.35,0.0,3,2,-0.03,2,2022-2023,2,0.94,103115975.1,3985583.33,63895256.1,176688841.0,30241376.0,44712095.0,0.28,2,0,378.38
18-300-00103,KOKRAJHAR,304,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.42,0.0,5459,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,7719,14559,198199,2.0,3.81,0.0,66.71,24.65,1.38,0.0,1.44,475,28,27800,8,155277,77.81,53,83,Dotoma,KOKRAJHAR,18388.48,9.2,1.87,20.09,39760,853.55,0.0,1,2,-0.05,2,2022-2023,3,0.85,0.0,7799625.0,0.0,0.0,20249772.01,0.0,0.27,2,0,186.13
18-305-00131,NAGAON,342,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,-0.06,6140,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,19020,35860,394292,0.81,22.3,0.03,51.89,21.93,0.0,0.0,3.05,363,26,26633,4,185471,77.08,85,88,Samaguri,NAGAON,9857.24,10.4,7.39,21.99,57721,2959.78,0.0,3,1,-0.4,3,2022-2023,4,0.83,0.0,6191285.71,0.0,58804200.0,0.0,0.0,0.27,2,0,370.29
18-320-00203,CHIRANG,13,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.44,-0.03,226,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,454,841,9037,6.98,5.36,0.0,36.57,46.96,1.36,0.0,2.77,28,1,2574,1,16329,86.41,52,84,Kokrajhar (Pt),CHIRANG,316.2,9.4,0.38,6.62,2131,528.28,0.0,1,2,-0.2,4,2022-2023,1,1.0,0.0,3509000.0,0.0,0.0,0.0,0.0,0.26,2,0,8.49
18-322-00219,KAMRUP METRO,101,2023_01,42127045.0,0.0,0.0,0.0,42127045.0,0.0,42127045.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.38,-0.03,1804,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.91,26505,31788,574216,0.19,8.9,0.03,1.27,87.21,0.0,0.0,2.4,352,1,9914,7,256157,84.1,75,86,Guwahati,KAMRUP METRO,1981.63,19.5,18.01,6.48,257725,4493.98,0.0,5,1,-0.75,3,2022-2023,1,1.0,268056704.7,0.0,19034500.0,422923913.0,11030977.0,199962633.7,0.26,2,0,522.06
18-305-00134,NAGAON,372,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.46,-0.05,6674,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,12544,23692,473679,2.18,5.5,0.04,65.43,26.31,0.0,0.0,0.54,581,42,44986,14,308407,77.98,63,87,Nagaon,NAGAON,14352.44,12.3,10.03,10.46,106083,1959.55,0.0,3,2,-0.27,2,2022-2023,1,1.0,18278995.0,6191285.71,18720000.0,254833551.65,9630000.0,9188995.0,0.26,2,0,444.84
18-318-00197,HAILAKANDI,742,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.74,-0.22,13075,0.0,0.0,0.0,18.56,15.92,21.21,0,0,0,0.93,9814,20500,210707,1.75,76.89,0.34,11.18,7.22,0.0,0.0,2.62,861,36,40818,11,140387,74.71,94,89,Katlichara,HAILAKANDI,10524.34,7.4,4.54,18.08,57105,4761.21,0.0,2,1,-0.82,5,2022-2023,3,0.88,0.0,0.0,0.0,43597800.0,0.0,0.0,0.26,2,0,195.78
18-321-00272,KAMRUP,393,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.42,-0.07,7022,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,9077,12980,224056,7.56,19.46,0.21,39.55,21.81,5.74,0.0,5.67,337,43,17274,7,129786,102.6,63,74,Palasbari,KAMRUP,8712.6,9.2,9.25,14.5,53031,9734.81,0.0,2,1,-0.4,5,2022-2023,3,0.89,0.0,273846.15,0.0,174286300.0,0.0,0.0,0.26,2,0,208.18
18-304-00128,MORIGAON,390,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.45,-0.09,6976,0.0,0.0,0.0,48.85,48.64,49.1,0,0,0,0.95,8903,18437,248930,2.81,13.8,0.13,66.32,16.77,0.0,0.0,0.17,392,34,15319,4,246349,86.06,73,83,Marigaon,MORIGAON,25282.22,8.8,3.63,19.01,48040,2235.58,0.0,2,1,-0.47,3,2022-2023,4,0.81,247498837.01,0.0,0.0,331061157.01,0.0,247498837.01,0.25,2,0,236.26
18-305-00133,NAGAON,248,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.37,-0.15,4451,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,15744,30001,450194,16.38,0.73,0.02,55.05,25.52,2.11,0.0,0.19,609,42,18951,4,90979,85.77,60,84,Dhing,NAGAON,8468.21,12.4,8.57,20.68,102995,5590.91,0.0,3,2,-0.22,1,2022-2023,1,0.99,198480600.0,6191285.71,0.0,543809700.0,0.0,198480600.0,0.25,2,0,422.78
18-324-00262,BAKSA,296,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.49,-0.05,5310,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,7414,10540,170100,0.3,14.97,0.0,59.96,24.12,0.34,0.0,0.3,368,25,0,0,92322,76.9,82,85,Baksa,BAKSA,22426.09,11.4,6.96,15.52,46987,2041.98,0.0,1,1,-0.44,5,2022-2023,3,0.87,12297934.92,0.0,0.0,28728482.92,0.0,12297934.92,0.25,2,0,161.44
18-321-00273,KAMRUP,423,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.61,-0.15,7557,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.92,12311,16473,128036,2.08,62.24,0.1,18.13,14.48,0.84,0.0,2.13,182,23,16396,11,184206,79.36,203,83,Azara,KAMRUP,3878.28,10.2,0.91,8.14,15836,9778.7,0.0,1,1,-0.85,5,2022-2023,3,0.88,0.0,273846.15,0.0,0.0,0.0,0.0,0.25,2,0,117.68
18-322-00267,KAMRUP METRO,115,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.32,-0.12,2053,0.0,0.0,0.0,41.28,40.39,41.91,0,0,0,0.91,21997,26131,534589,16.45,13.5,0.32,4.44,63.09,0.39,0.0,1.81,415,2,26185,18,184088,109.5,74,77,North Guwahati (Pt),KAMRUP METRO,1748.76,9.8,8.67,8.55,18118,1261.59,0.0,3,1,-0.71,5,2022-2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,2,0,486.03
